,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,OrderID,OrderDate,ShipDate,ShipMode,ProductID,Sales,Quantity,Discount,Profit,Category,Sub-Category,ProductName
751,CUST-0017,Michael Juarez,Home Office,USA,Singletonmouth,Rhode Island,35828,East,ORD-91545,2025-01-11,2025-01-15,First Class,PROD-0151,404.15,2,0.22,79.01,Furniture,Chairs,Important Chairs
752,CUST-0016,Dr. Mary Andersen MD,Corporate,USA,Port Sarahmouth,Pennsylvania,78603,Central,ORD-12042,2024-10-05,2024-10-10,First Class,PROD-0151,1980.52,1,0.23,477.99,Furniture,Chairs,Important Chairs
753,CUST-0155,Justin Hull,Consumer,USA,New Alexismouth,Hawaii,48036,West,ORD-76006,2023-11-28,2023-12-08,Same Day,PROD-0151,1686.31,1,0.12,171.11,Furniture,Chairs,Important Chairs
754,CUST-0270,Jessica Lopez,Corporate,USA,Fosterton,Washington,71397,South,ORD-82866,2023-11-04,2023-11-10,Same Day,PROD-0151,923.96,8,0.21,84.45,Furniture,Chairs,Important Chairs
755,CUST-0095,Stacey Lee,Home Office,USA,Sanchezstad,Oregon,62355,East,ORD-38583,2025-01-20,2025-01-25,Same Day,PROD-0151,1323.71,4,0.12,364.15,Furniture,Chairs,Important Chairs
756,CUST-0004,Sarah Floyd,Corporate,USA,Port Rachel,Indiana,9367,Central,ORD-70190,2025-04-19,2025-04-20,Same Day,PROD-0151,1503.02,5,0.26,255.07,Furniture,Chairs,Important Chairs
757,CUST-0273,Mr. Gregory Kelly Jr.,Corporate,USA,New Jamesshire,Delaware,33977,West,ORD-16004,2024-11-27,2024-12-02,Second Class,PROD-0152,1018.91,2,0.18,215.93,Furniture,Furnishings,Professor Furnishings
758,CUST-0075,Angela Ochoa,Consumer,USA,New Tami,Florida,77175,West,ORD-55824,2025-03-18,2025-03-21,Second Class,PROD-0152,1144.34,10,0.14,177.74,Furniture,Furnishings,Professor Furnishings
759,CUST-0220,Kayla Griffin,Corporate,USA,Diazchester,Missouri,87097,West,ORD-59736,2025-07-14,2025-07-21,First Class,PROD-0152,36.88,9,0.12,8.66,Furniture,Furnishings,Professor Furnishings
760,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-10193,2023-08-27,2023-09-05,First Class,PROD-0152,1469.49,2,0.28,414.63,Furniture,Furnishings,Professor Furnishings
761,CUST-0201,Joseph Berry,Consumer,USA,South Joseph,Washington,14677,East,ORD-90204,2025-03-25,2025-04-04,First Class,PROD-0152,1450.84,9,0.15,363.6,Furniture,Furnishings,Professor Furnishings
762,CUST-0054,Kyle Rivera,Corporate,USA,Garyville,Montana,29618,South,ORD-82410,2024-10-16,2024-10-22,Second Class,PROD-0153,1888.04,8,0.17,134.29,Technology,Accessories,Anyone Accessories
763,CUST-0045,Lisa Page,Home Office,USA,South Walter,Utah,66638,Central,ORD-50473,2024-03-22,2024-03-25,First Class,PROD-0153,1913.65,4,0.11,386.83,Technology,Accessories,Anyone Accessories
764,CUST-0012,Jonathan Lopez,Consumer,USA,South David,Nevada,99292,South,ORD-57819,2024-02-12,2024-02-17,Same Day,PROD-0153,666.74,1,0.06,93.42,Technology,Accessories,Anyone Accessories
765,CUST-0232,Sherry York,Home Office,USA,New Michael,New Mexico,91723,Central,ORD-64089,2024-01-07,2024-01-14,Second Class,PROD-0153,468.84,8,0.06,93.83,Technology,Accessories,Anyone Accessories
766,CUST-0260,Alan Randall,Consumer,USA,South Shannonfurt,Utah,63002,East,ORD-58905,2025-07-26,2025-08-02,First Class,PROD-0153,617.8,8,0.03,176.89,Technology,Accessories,Anyone Accessories
767,CUST-0252,Scott Johnson DVM,Home Office,USA,Davischester,Montana,94361,East,ORD-61622,2025-08-12,2025-08-16,Standard Class,PROD-0153,1882.45,2,0.26,332.7,Technology,Accessories,Anyone Accessories
768,CUST-0184,Michael Drake,Corporate,USA,East Tracy,Ohio,28538,Central,ORD-47431,2023-10-30,2023-11-01,Same Day,PROD-0153,416.35,6,0.19,50.6,Technology,Accessories,Anyone Accessories
769,CUST-0158,Robin Hanson MD,Corporate,USA,Tinachester,Indiana,8171,South,ORD-48928,2024-10-06,2024-10-10,Same Day,PROD-0154,1551.09,8,0.16,462.38,Furniture,Chairs,Us Chairs
770,CUST-0260,Alan Randall,Consumer,USA,South Shannonfurt,Utah,63002,East,ORD-60685,2023-11-19,2023-11-21,Same Day,PROD-0154,1078.56,5,0.29,196.13,Furniture,Chairs,Us Chairs
771,CUST-0163,Heather Howard,Corporate,USA,Port Lisaburgh,New Mexico,47451,South,ORD-46527,2025-01-10,2025-01-20,Second Class,PROD-0155,1078.98,4,0.11,244.11,Technology,Copiers,Successful Copiers
772,CUST-0113,Olivia Ford,Corporate,USA,West Crystalfurt,Pennsylvania,20370,South,ORD-63206,2024-08-30,2024-09-09,Standard Class,PROD-0155,774.94,7,0.04,163.01,Technology,Copiers,Successful Copiers
773,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-91419,2023-11-27,2023-11-28,Same Day,PROD-0155,315.14,1,0.29,63.01,Technology,Copiers,Successful Copiers
774,CUST-0173,Ricky Perry,Home Office,USA,West Lisa,Arizona,11327,East,ORD-95099,2025-07-18,2025-07-25,Same Day,PROD-0155,592.89,3,0.18,162.88,Technology,Copiers,Successful Copiers
775,CUST-0126,Timothy Valentine,Corporate,USA,Jonathanland,Montana,86636,East,ORD-55588,2025-04-22,2025-04-26,First Class,PROD-0156,1661.72,6,0.14,382.02,Technology,Accessories,Data Accessories
776,CUST-0071,Dustin Meyers,Home Office,USA,New Chase,West Virginia,12179,South,ORD-53385,2023-09-06,2023-09-16,Standard Class,PROD-0156,1822.52,9,0.04,375.53,Technology,Accessories,Data Accessories
777,CUST-0184,Michael Drake,Corporate,USA,East Tracy,Ohio,28538,Central,ORD-88156,2024-05-15,2024-05-23,Standard Class,PROD-0156,1201.38,3,0.1,92.5,Technology,Accessories,Data Accessories
778,CUST-0033,Daniel Collins,Corporate,USA,New Michael,New York,95902,Central,ORD-91015,2024-08-11,2024-08-16,Standard Class,PROD-0157,1350.45,4,0.01,310.12,Technology,Accessories,Tv Accessories
779,CUST-0152,Jonathan Bean,Corporate,USA,Petersonfort,South Carolina,78658,Central,ORD-94779,2024-08-30,2024-09-04,Second Class,PROD-0157,1006.78,9,0.18,177.53,Technology,Accessories,Tv Accessories
780,CUST-0208,Leah Kerr,Consumer,USA,Lisafurt,Pennsylvania,569,East,ORD-70558,2023-12-26,2024-01-05,First Class,PROD-0157,496.33,8,0.24,126.42,Technology,Accessories,Tv Accessories
781,CUST-0056,Tyler Mcbride,Consumer,USA,Lawrenceview,Iowa,11759,West,ORD-14889,2025-01-31,2025-02-08,Same Day,PROD-0157,917.39,5,0.01,75.63,Technology,Accessories,Tv Accessories
782,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-37620,2025-06-02,2025-06-03,Standard Class,PROD-0157,253.81,4,0.08,43.48,Technology,Accessories,Tv Accessories
783,CUST-0191,William Cruz,Consumer,USA,Smithburgh,Nebraska,21774,West,ORD-85907,2023-09-05,2023-09-10,Second Class,PROD-0157,990.84,1,0.03,232.84,Technology,Accessories,Tv Accessories
784,CUST-0029,John Martin,Corporate,USA,North Kristin,Alaska,51879,South,ORD-72066,2024-07-29,2024-08-01,First Class,PROD-0158,646.13,7,0.08,157.72,Office Supplies,Binders,Safe Binders
785,CUST-0300,April Walter,Consumer,USA,Bushburgh,North Dakota,32578,West,ORD-41299,2024-05-14,2024-05-24,First Class,PROD-0158,717.43,2,0.25,79.19,Office Supplies,Binders,Safe Binders
786,CUST-0030,Michael Tran,Corporate,USA,Leeborough,Nebraska,76193,East,ORD-92530,2025-02-05,2025-02-15,Same Day,PROD-0158,1472.77,10,0.07,416.9,Office Supplies,Binders,Safe Binders
787,CUST-0215,Tammy Silva,Corporate,USA,Lake Margaretmouth,Florida,27573,Central,ORD-26557,2024-12-15,2024-12-19,Same Day,PROD-0158,1408.11,10,0.16,136.95,Office Supplies,Binders,Safe Binders
788,CUST-0172,Cassandra Good,Home Office,USA,North Russellville,Hawaii,23235,East,ORD-46312,2024-04-02,2024-04-10,Same Day,PROD-0158,1715.56,3,0.23,100.37,Office Supplies,Binders,Safe Binders
789,CUST-0201,Joseph Berry,Consumer,USA,South Joseph,Washington,14677,East,ORD-29906,2024-12-05,2024-12-12,Second Class,PROD-0159,1165.86,10,0.22,113.91,Technology,Phones,A Phones
790,CUST-0066,David Castillo,Corporate,USA,Michaelhaven,Louisiana,29376,West,ORD-19070,2024-02-29,2024-03-07,Standard Class,PROD-0159,934.53,9,0.26,195.92,Technology,Phones,A Phones
791,CUST-0275,Ronald Smith,Corporate,USA,North Zachary,New Jersey,19289,South,ORD-76356,2024-09-07,2024-09-16,Same Day,PROD-0159,194.56,8,0.23,32.08,Technology,Phones,A Phones
792,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-59081,2024-07-23,2024-07-28,Standard Class,PROD-0160,1767.16,10,0.13,334.0,Technology,Accessories,It Accessories
793,CUST-0050,Preston Anderson,Corporate,USA,Carrieport,South Carolina,56153,West,ORD-12222,2024-01-04,2024-01-09,First Class,PROD-0160,161.84,3,0.05,32.1,Technology,Accessories,It Accessories
794,CUST-0172,Cassandra Good,Home Office,USA,North Russellville,Hawaii,23235,East,ORD-83726,2024-08-06,2024-08-12,Same Day,PROD-0160,1654.88,6,0.02,246.11,Technology,Accessories,It Accessories
795,CUST-0241,Mark Hale,Corporate,USA,East Josephberg,Connecticut,34922,West,ORD-17717,2025-02-22,2025-02-27,First Class,PROD-0160,966.2,8,0.17,115.34,Technology,Accessories,It Accessories
796,CUST-0163,Heather Howard,Corporate,USA,Port Lisaburgh,New Mexico,47451,South,ORD-18297,2024-12-27,2025-01-05,Second Class,PROD-0160,1363.53,9,0.15,193.05,Technology,Accessories,It Accessories
797,CUST-0189,Jorge Washington,Home Office,USA,Port Terrifort,Oklahoma,52307,Central,ORD-48719,2024-02-11,2024-02-15,Second Class,PROD-0160,500.88,6,0.01,88.8,Technology,Accessories,It Accessories
798,CUST-0110,Ryan Hansen,Home Office,USA,Lake Amberbury,Wisconsin,3997,West,ORD-59428,2025-08-21,2025-08-27,First Class,PROD-0160,401.86,8,0.08,88.13,Technology,Accessories,It Accessories
799,CUST-0023,Teresa Garcia,Home Office,USA,North Amanda,Utah,54178,East,ORD-91761,2024-12-29,2024-12-30,Same Day,PROD-0160,510.23,7,0.26,134.38,Technology,Accessories,It Accessories
800,CUST-0024,David Price,Home Office,USA,Mccormickside,Alaska,82734,West,ORD-98085,2024-09-08,2024-09-09,Standard Class,PROD-0161,1317.72,5,0.13,280.19,Technology,Copiers,You Copiers
801,CUST-0090,Jason Harris,Corporate,USA,Larsonmouth,Indiana,8442,West,ORD-93523,2024-06-11,2024-06-20,First Class,PROD-0161,971.21,10,0.04,283.68,Technology,Copiers,You Copiers
802,CUST-0109,Mackenzie Aguilar,Home Office,USA,North Robert,Kentucky,67736,Central,ORD-37072,2024-08-05,2024-08-09,Same Day,PROD-0161,290.34,6,0.07,54.96,Technology,Copiers,You Copiers
803,CUST-0221,Dominique Douglas,Corporate,USA,Jonesport,Georgia,58352,East,ORD-60536,2025-05-02,2025-05-12,Standard Class,PROD-0162,462.64,9,0.13,123.85,Furniture,Furnishings,Full Furnishings
804,CUST-0094,Luke May,Home Office,USA,South Lori,North Carolina,16404,Central,ORD-68377,2024-04-10,2024-04-20,First Class,PROD-0162,902.58,9,0.15,264.43,Furniture,Furnishings,Full Furnishings
805,CUST-0065,Eric Rodriguez,Home Office,USA,Taraburgh,Oregon,65854,Central,ORD-61910,2024-04-28,2024-05-01,Standard Class,PROD-0162,974.81,5,0.26,124.74,Furniture,Furnishings,Full Furnishings
806,CUST-0066,David Castillo,Corporate,USA,Michaelhaven,Louisiana,29376,West,ORD-61161,2024-01-29,2024-01-31,Same Day,PROD-0162,1457.15,10,0.16,190.68,Furniture,Furnishings,Full Furnishings
807,CUST-0231,Steven Reed,Consumer,USA,Port Kimberly,Alabama,44889,East,ORD-47261,2024-06-22,2024-07-01,Same Day,PROD-0162,888.13,7,0.08,248.55,Furniture,Furnishings,Full Furnishings
808,CUST-0269,Billy Hodges,Consumer,USA,Brittanyville,Mississippi,41187,South,ORD-69663,2025-02-16,2025-02-23,Second Class,PROD-0163,1155.03,5,0.07,228.15,Office Supplies,Appliances,Wonder Appliances
809,CUST-0183,Michelle Kennedy,Consumer,USA,East Christianberg,New Jersey,78006,West,ORD-23558,2024-04-18,2024-04-21,First Class,PROD-0163,1051.53,3,0.26,113.11,Office Supplies,Appliances,Wonder Appliances
810,CUST-0225,Anthony Jones,Consumer,USA,Blackport,West Virginia,31767,Central,ORD-57809,2023-10-26,2023-11-04,Standard Class,PROD-0163,242.98,2,0.02,22.8,Office Supplies,Appliances,Wonder Appliances
811,CUST-0044,Susan Ward,Corporate,USA,New Elizabethside,Minnesota,38535,West,ORD-69259,2024-03-19,2024-03-29,Same Day,PROD-0163,1988.8,6,0.1,306.52,Office Supplies,Appliances,Wonder Appliances
812,CUST-0115,Jennifer Williams,Home Office,USA,Hillton,West Virginia,39563,South,ORD-70524,2025-05-12,2025-05-19,Standard Class,PROD-0163,991.5,10,0.21,285.08,Office Supplies,Appliances,Wonder Appliances
813,CUST-0033,Daniel Collins,Corporate,USA,New Michael,New York,95902,Central,ORD-25476,2025-02-06,2025-02-15,First Class,PROD-0164,278.67,2,0.03,25.12,Furniture,Tables,Difficult Tables
814,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-42304,2025-05-25,2025-05-31,Same Day,PROD-0164,1738.4,8,0.14,110.2,Furniture,Tables,Difficult Tables
815,CUST-0157,Stephen Davis,Consumer,USA,Port Samanthaton,Idaho,98326,South,ORD-31412,2025-08-11,2025-08-13,Same Day,PROD-0164,872.94,6,0.09,44.78,Furniture,Tables,Difficult Tables
816,CUST-0276,James West,Home Office,USA,Martinezfurt,West Virginia,33332,Central,ORD-91926,2024-09-15,2024-09-25,Same Day,PROD-0165,1797.42,9,0.3,149.79,Technology,Accessories,Less Accessories
817,CUST-0026,Kayla Carpenter,Home Office,USA,New Sabrina,Arizona,11909,East,ORD-99539,2024-10-04,2024-10-12,First Class,PROD-0165,1710.04,3,0.24,409.25,Technology,Accessories,Less Accessories
818,CUST-0123,Brenda Peterson,Consumer,USA,Port Keith,Missouri,94699,West,ORD-92509,2025-02-14,2025-02-16,Standard Class,PROD-0165,1231.3,5,0.26,327.82,Technology,Accessories,Less Accessories
819,CUST-0242,Jennifer Townsend,Corporate,USA,New Joseph,Idaho,90019,Central,ORD-64918,2023-12-31,2024-01-06,Same Day,PROD-0165,1144.9,3,0.18,241.89,Technology,Accessories,Less Accessories
820,CUST-0207,Roberto Quinn,Corporate,USA,Mitchellchester,Montana,33315,West,ORD-84116,2025-07-22,2025-07-29,Same Day,PROD-0165,132.1,5,0.07,36.04,Technology,Accessories,Less Accessories
821,CUST-0016,Dr. Mary Andersen MD,Corporate,USA,Port Sarahmouth,Pennsylvania,78603,Central,ORD-83497,2025-06-23,2025-06-30,First Class,PROD-0166,568.1,10,0.16,108.6,Technology,Accessories,Speak Accessories
822,CUST-0196,Gary Ford,Home Office,USA,Lake James,North Carolina,45339,South,ORD-87168,2024-06-03,2024-06-13,Same Day,PROD-0166,629.62,9,0.11,40.21,Technology,Accessories,Speak Accessories
823,CUST-0195,Todd Coleman,Consumer,USA,Porterbury,Florida,43819,Central,ORD-82829,2024-07-06,2024-07-11,First Class,PROD-0166,93.37,8,0.11,18.24,Technology,Accessories,Speak Accessories
824,CUST-0246,William Williams,Corporate,USA,South Larryshire,New York,37878,Central,ORD-43206,2023-11-16,2023-11-22,Second Class,PROD-0166,485.54,8,0.15,51.16,Technology,Accessories,Speak Accessories
825,CUST-0092,Louis Roberts,Corporate,USA,South Caleb,Tennessee,80043,Central,ORD-13263,2024-06-29,2024-07-05,Same Day,PROD-0166,1531.91,1,0.16,393.91,Technology,Accessories,Speak Accessories
826,CUST-0107,Kyle Murray,Corporate,USA,Munozburgh,Alaska,8586,Central,ORD-40453,2023-08-29,2023-09-02,Same Day,PROD-0166,808.84,10,0.2,49.46,Technology,Accessories,Speak Accessories
827,CUST-0182,Stacy Walker,Home Office,USA,West Chad,New York,62513,Central,ORD-56836,2024-07-19,2024-07-27,Same Day,PROD-0167,1425.57,1,0.04,285.51,Technology,Machines,Always Machines
828,CUST-0192,Tom Massey,Consumer,USA,Sarahbury,South Carolina,84665,West,ORD-27972,2025-06-15,2025-06-23,Same Day,PROD-0167,1345.0,5,0.29,113.23,Technology,Machines,Always Machines
829,CUST-0189,Jorge Washington,Home Office,USA,Port Terrifort,Oklahoma,52307,Central,ORD-67364,2025-05-29,2025-06-04,Second Class,PROD-0167,802.23,6,0.29,178.93,Technology,Machines,Always Machines
830,CUST-0169,Sean Turner,Home Office,USA,West Rickyfort,Alaska,25485,West,ORD-98888,2024-03-04,2024-03-14,Second Class,PROD-0167,1743.15,10,0.06,174.07,Technology,Machines,Always Machines
831,CUST-0183,Michelle Kennedy,Consumer,USA,East Christianberg,New Jersey,78006,West,ORD-58338,2024-06-25,2024-07-04,First Class,PROD-0167,642.62,7,0.22,37.28,Technology,Machines,Always Machines
832,CUST-0213,Dr. Catherine Coleman,Consumer,USA,Tristanview,Connecticut,72669,East,ORD-13437,2024-12-02,2024-12-05,Standard Class,PROD-0168,980.23,1,0.17,268.69,Furniture,Furnishings,Option Furnishings
833,CUST-0072,Tina Washington,Corporate,USA,Berryburgh,Idaho,13854,West,ORD-72668,2024-03-02,2024-03-07,Same Day,PROD-0168,1620.66,6,0.02,136.67,Furniture,Furnishings,Option Furnishings
834,CUST-0007,Jennifer Elliott,Corporate,USA,East Kevin,Rhode Island,59765,East,ORD-20687,2024-09-04,2024-09-13,First Class,PROD-0168,521.85,6,0.08,136.81,Furniture,Furnishings,Option Furnishings
835,CUST-0028,Gary Gutierrez,Corporate,USA,Frederickville,Wisconsin,29660,West,ORD-48967,2023-10-29,2023-11-02,Same Day,PROD-0168,1941.29,6,0.09,174.8,Furniture,Furnishings,Option Furnishings
836,CUST-0099,Kevin Woods,Consumer,USA,Port Clintonside,Montana,54615,Central,ORD-22629,2024-12-26,2025-01-03,Second Class,PROD-0168,238.51,1,0.22,29.45,Furniture,Furnishings,Option Furnishings
837,CUST-0072,Tina Washington,Corporate,USA,Berryburgh,Idaho,13854,West,ORD-63067,2025-04-21,2025-04-22,Same Day,PROD-0168,1066.95,5,0.07,308.0,Furniture,Furnishings,Option Furnishings
838,CUST-0285,Ryan Farmer,Corporate,USA,Johnland,Mississippi,58387,East,ORD-61602,2023-09-11,2023-09-21,First Class,PROD-0168,557.96,9,0.19,106.96,Furniture,Furnishings,Option Furnishings
839,CUST-0236,Chad Warren,Corporate,USA,North Nicole,Georgia,12887,West,ORD-22585,2023-09-07,2023-09-15,Same Day,PROD-0168,1320.78,8,0.1,372.8,Furniture,Furnishings,Option Furnishings
840,CUST-0223,Natalie Olson,Corporate,USA,Hallchester,New Hampshire,7151,West,ORD-93692,2024-05-08,2024-05-17,Standard Class,PROD-0168,1952.73,6,0.29,415.72,Furniture,Furnishings,Option Furnishings
841,CUST-0133,Charles Hughes,Corporate,USA,Nathanchester,Delaware,53183,West,ORD-90687,2025-08-16,2025-08-18,Second Class,PROD-0168,885.79,3,0.04,225.07,Furniture,Furnishings,Option Furnishings
842,CUST-0246,William Williams,Corporate,USA,South Larryshire,New York,37878,Central,ORD-80293,2024-09-19,2024-09-23,Second Class,PROD-0169,209.4,8,0.26,59.73,Furniture,Bookcases,Cut Bookcases
843,CUST-0167,Henry Wagner,Consumer,USA,Port James,Ohio,86289,East,ORD-70241,2025-06-28,2025-07-05,Second Class,PROD-0169,80.8,6,0.18,6.13,Furniture,Bookcases,Cut Bookcases
844,CUST-0195,Todd Coleman,Consumer,USA,Porterbury,Florida,43819,Central,ORD-55262,2024-06-12,2024-06-15,Second Class,PROD-0169,265.76,4,0.1,15.17,Furniture,Bookcases,Cut Bookcases
845,CUST-0269,Billy Hodges,Consumer,USA,Brittanyville,Mississippi,41187,South,ORD-81366,2025-03-24,2025-03-27,First Class,PROD-0169,1190.52,2,0.01,137.45,Furniture,Bookcases,Cut Bookcases
846,CUST-0229,Christopher Hall III,Corporate,USA,East Shannon,Arkansas,61179,Central,ORD-26620,2024-05-06,2024-05-11,Standard Class,PROD-0169,1151.08,3,0.12,129.44,Furniture,Bookcases,Cut Bookcases
847,CUST-0018,Thomas Burgess,Consumer,USA,Robinsonland,Wisconsin,75631,Central,ORD-59904,2024-01-04,2024-01-08,Second Class,PROD-0170,320.27,7,0.02,18.14,Furniture,Bookcases,Usually Bookcases
848,CUST-0274,Jennifer Francis,Home Office,USA,Williamside,Idaho,97664,West,ORD-74554,2023-12-04,2023-12-13,Same Day,PROD-0170,1036.81,1,0.18,58.22,Furniture,Bookcases,Usually Bookcases
849,CUST-0201,Joseph Berry,Consumer,USA,South Joseph,Washington,14677,East,ORD-68848,2023-11-10,2023-11-13,Same Day,PROD-0170,132.72,9,0.22,25.17,Furniture,Bookcases,Usually Bookcases
850,CUST-0216,Mary Fox,Consumer,USA,South Alexander,Oregon,14469,Central,ORD-32944,2024-02-11,2024-02-12,Second Class,PROD-0170,11.93,6,0.1,3.34,Furniture,Bookcases,Usually Bookcases
851,CUST-0116,Melissa Garcia,Consumer,USA,Malonetown,Tennessee,28713,West,ORD-82294,2024-09-06,2024-09-12,First Class,PROD-0170,728.48,6,0.05,212.63,Furniture,Bookcases,Usually Bookcases
852,CUST-0209,Mark Harris,Corporate,USA,North Julieburgh,Connecticut,81451,South,ORD-76557,2024-10-14,2024-10-17,Same Day,PROD-0170,1436.12,10,0.14,375.02,Furniture,Bookcases,Usually Bookcases
853,CUST-0169,Sean Turner,Home Office,USA,West Rickyfort,Alaska,25485,West,ORD-19150,2025-06-23,2025-06-26,First Class,PROD-0171,1692.65,8,0.0,254.69,Office Supplies,Storage,Beautiful Storage
854,CUST-0289,Jennifer Williams,Corporate,USA,West Dennis,Delaware,53584,South,ORD-82909,2025-04-10,2025-04-16,Same Day,PROD-0171,573.61,1,0.22,166.43,Office Supplies,Storage,Beautiful Storage
855,CUST-0101,Alexis Edwards,Corporate,USA,North Kristi,Pennsylvania,17232,West,ORD-13685,2024-04-10,2024-04-14,Same Day,PROD-0171,1241.75,5,0.16,144.26,Office Supplies,Storage,Beautiful Storage
856,CUST-0100,Patricia Smith,Home Office,USA,Lake Eric,New Jersey,57678,East,ORD-84935,2023-12-08,2023-12-11,Same Day,PROD-0171,818.62,2,0.26,145.87,Office Supplies,Storage,Beautiful Storage
857,CUST-0249,Joseph Young,Corporate,USA,Charlesland,Oregon,24523,West,ORD-27436,2024-03-06,2024-03-16,First Class,PROD-0171,585.96,3,0.04,118.68,Office Supplies,Storage,Beautiful Storage
858,CUST-0019,Amber Rivera,Corporate,USA,Port Cathyview,California,94950,East,ORD-58739,2024-12-16,2024-12-19,Second Class,PROD-0171,1747.62,8,0.11,303.97,Office Supplies,Storage,Beautiful Storage
859,CUST-0224,David Martin,Corporate,USA,New Derrick,Nevada,81759,South,ORD-24280,2025-05-14,2025-05-23,Standard Class,PROD-0172,161.45,7,0.16,46.82,Furniture,Bookcases,Painting Bookcases
860,CUST-0205,Craig Wallace,Consumer,USA,Lake Kevinview,Alabama,59070,Central,ORD-47751,2024-05-05,2024-05-12,Standard Class,PROD-0172,223.11,4,0.23,38.44,Furniture,Bookcases,Painting Bookcases
861,CUST-0168,Wanda Cooper,Home Office,USA,East Alantown,Virginia,60819,Central,ORD-95595,2024-04-16,2024-04-24,Second Class,PROD-0172,1085.7,10,0.21,246.76,Furniture,Bookcases,Painting Bookcases
862,CUST-0157,Stephen Davis,Consumer,USA,Port Samanthaton,Idaho,98326,South,ORD-40306,2024-03-14,2024-03-21,Same Day,PROD-0172,1686.78,7,0.26,263.71,Furniture,Bookcases,Painting Bookcases
863,CUST-0289,Jennifer Williams,Corporate,USA,West Dennis,Delaware,53584,South,ORD-18068,2024-02-20,2024-02-21,First Class,PROD-0173,1761.33,1,0.07,172.77,Technology,Accessories,Water Accessories
864,CUST-0170,Samantha Meza,Consumer,USA,North Danielmouth,Connecticut,65524,Central,ORD-36069,2024-08-09,2024-08-19,Second Class,PROD-0173,1751.34,8,0.05,295.09,Technology,Accessories,Water Accessories
865,CUST-0190,Brian Campos,Corporate,USA,East Melindaton,Kentucky,56709,West,ORD-97430,2024-04-24,2024-04-30,First Class,PROD-0173,970.69,6,0.02,99.85,Technology,Accessories,Water Accessories
866,CUST-0290,Kellie Harris,Corporate,USA,New Traci,Wisconsin,92222,West,ORD-29818,2023-12-30,2024-01-09,First Class,PROD-0173,1662.26,7,0.22,303.05,Technology,Accessories,Water Accessories
867,CUST-0277,James Robinson,Consumer,USA,Johnsonport,Montana,55780,South,ORD-60875,2024-08-16,2024-08-19,Same Day,PROD-0173,1034.25,1,0.08,248.94,Technology,Accessories,Water Accessories
868,CUST-0117,Nancy Velasquez,Home Office,USA,East Anthonyfurt,Tennessee,4567,South,ORD-52989,2025-07-23,2025-07-27,Second Class,PROD-0174,522.27,4,0.19,154.99,Furniture,Bookcases,Medical Bookcases
869,CUST-0045,Lisa Page,Home Office,USA,South Walter,Utah,66638,Central,ORD-50364,2024-12-16,2024-12-18,Second Class,PROD-0175,1212.11,7,0.05,111.25,Furniture,Chairs,Baby Chairs
870,CUST-0165,Bryan Moody,Consumer,USA,East Dawn,Connecticut,25995,Central,ORD-82848,2024-01-15,2024-01-16,Same Day,PROD-0175,1376.17,7,0.28,296.26,Furniture,Chairs,Baby Chairs
871,CUST-0049,Daniel May,Corporate,USA,Kiddtown,Kentucky,44709,Central,ORD-24956,2024-02-13,2024-02-22,Same Day,PROD-0175,1952.02,7,0.1,387.67,Furniture,Chairs,Baby Chairs
872,CUST-0236,Chad Warren,Corporate,USA,North Nicole,Georgia,12887,West,ORD-38861,2025-02-19,2025-02-28,Same Day,PROD-0175,890.7,5,0.11,91.17,Furniture,Chairs,Baby Chairs
873,CUST-0144,David Jenkins,Corporate,USA,South Nathaniel,Alabama,17072,East,ORD-93829,2023-11-11,2023-11-16,First Class,PROD-0175,298.87,8,0.25,84.9,Furniture,Chairs,Baby Chairs
874,CUST-0138,Julie Hinton,Home Office,USA,West Cassandraview,New Mexico,59336,Central,ORD-75444,2025-07-21,2025-07-25,Standard Class,PROD-0175,1426.79,7,0.27,211.37,Furniture,Chairs,Baby Chairs
875,CUST-0018,Thomas Burgess,Consumer,USA,Robinsonland,Wisconsin,75631,Central,ORD-72662,2023-09-26,2023-10-06,First Class,PROD-0176,410.2,8,0.25,86.93,Furniture,Furnishings,He Furnishings
876,CUST-0076,Kristen Spencer,Corporate,USA,Beckerberg,Ohio,63673,West,ORD-93716,2023-12-03,2023-12-04,Standard Class,PROD-0176,1509.18,5,0.23,141.96,Furniture,Furnishings,He Furnishings
877,CUST-0202,Carlos Campbell,Consumer,USA,Riveraville,Kentucky,9299,West,ORD-34363,2023-09-16,2023-09-26,Second Class,PROD-0176,1708.84,2,0.21,314.05,Furniture,Furnishings,He Furnishings
878,CUST-0299,Emily Rich,Home Office,USA,East Calebchester,New Jersey,74561,West,ORD-67498,2024-09-02,2024-09-05,Same Day,PROD-0176,1784.31,6,0.13,276.61,Furniture,Furnishings,He Furnishings
879,CUST-0221,Dominique Douglas,Corporate,USA,Jonesport,Georgia,58352,East,ORD-89565,2025-07-09,2025-07-18,Same Day,PROD-0176,1218.03,9,0.08,308.08,Furniture,Furnishings,He Furnishings
